,x,y,u,cell_id,CoV,infected_DM_3,IoD,infected_DM_0,population,sd,var,infected_DM_2,infected_DM_1,level of impact,level of uncertainity,distance in miles
5954,-2.2280869,53.4510919,0.5,5295842032891678000,1.15470053837925,0,0.666666666666667,1,188,0.577350269189626,0.333333333333333,0,1,moderately impacted area,moderate uncertainity,4.905743808045131
5955,-2.2280869,53.4510919,3.25,5295842032891678000,0.634323942402717,1,1.30769230769231,5,188,2.06155281280883,4.25,2,5,highest contaminated zone,highest uncertainity,4.905743808045131
5956,-2.2265811,53.4510948,0.25,-4448903725428161000,2.0,1,1.0,0,137,0.5,0.25,0,0,slightly impacted area,highest uncertainity,4.983518192948931
5957,-2.2265811,53.4510948,2.25,-4448903725428161000,0.916245694581702,2,1.88888888888889,0,137,2.06155281280883,4.25,2,5,highest contaminated zone,highest uncertainity,4.983518192948931
5958,-2.2250754,53.4510976,0.25,-1044664655725028000,2.0,0,1.0,1,33,0.5,0.25,0,0,slightly impacted area,highest uncertainity,5.06222632196686
5959,-2.2235696,53.4511004,0.5,3503952341658746000,1.15470053837925,0,0.666666666666667,0,16,0.577350269189626,0.333333333333333,1,1,moderately impacted area,moderate uncertainity,5.141839931142593
5960,-2.2220638,53.4511033,0.75,-8784078499380246000,0.666666666666667,1,0.333333333333333,1,56,0.5,0.25,1,0,higher impacted area,least uncertainity,5.2223170101367815
5961,-2.2205581,53.451106,1.25,7837758660262766000,0.765941686205071,1,0.733333333333333,2,95,0.957427107756338,0.916666666666667,2,0,higher impacted area,moderate uncertainity,5.303599978999229
5962,-2.2190523,53.4511088,0.25,-2244957931314979000,2.0,1,1.0,0,65,0.5,0.25,0,0,slightly impacted area,highest uncertainity,5.38567554504873
5963,-2.2160408,53.4511143,0.75,1231421132506268000,0.666666666666667,0,0.333333333333333,1,65,0.5,0.25,1,1,higher impacted area,least uncertainity,5.552026454334472
5964,-2.214535,53.451117,0.5,-3059678193799840000,2.0,0,2.0,2,43,1.0,1.0,0,0,moderately impacted area,highest uncertainity,5.636242224509571
5965,-2.2085119,53.4511277,0.5,-292142257963811100,1.15470053837925,0,0.666666666666667,1,126,0.577350269189626,0.333333333333333,0,1,moderately impacted area,moderate uncertainity,5.979340879609666
5966,-2.2070061,53.4511303,0.5,1951166708016270000,2.0,2,2.0,0,112,1.0,1.0,0,0,moderately impacted area,highest uncertainity,6.0665430402644915
5967,-2.2055004,53.4511329,1.0,-3898422543634194000,0.0,1,0.0,1,108,0.0,0.0,1,1,higher impacted area,least uncertainity,6.1542626524286845
5968,-2.2039946,53.4511355,0.25,-3197491584693756000,2.0,0,1.0,0,90,0.5,0.25,0,1,slightly impacted area,highest uncertainity,6.2424892949372035
5969,-2.1994773,53.4511431,0.25,-370711853250944300,2.0,1,1.0,0,180,0.5,0.25,0,0,slightly impacted area,highest uncertainity,6.50995928042848
5970,-2.1979715,53.4511457,0.25,-1327856937116328000,2.0,1,1.0,0,292,0.5,0.25,0,0,slightly impacted area,highest uncertainity,6.599991550209344
5971,-2.1904426,53.4511579,0.25,-7895240807189485000,2.0,0,1.0,1,130,0.5,0.25,0,0,slightly impacted area,highest uncertainity,7.055903013568966
5972,-2.3063929,53.4518154,0.25,1692705887177611000,2.0,0,1.0,1,80,0.5,0.25,0,0,slightly impacted area,highest uncertainity,3.7821558069700885
5973,-2.3018755,53.4518269,0.25,5342552868850082000,2.0,0,1.0,1,31,0.5,0.25,0,0,slightly impacted area,highest uncertainity,3.64704846761363
5974,-2.2943466,53.4518457,0.25,-5325471550210430000,2.0,0,1.0,0,110,0.5,0.25,1,0,slightly impacted area,highest uncertainity,3.472879080353343
5975,-2.2943466,53.4518457,0.25,-5325471550210430000,2.0,0,1.0,1,110,0.5,0.25,0,0,slightly impacted area,highest uncertainity,3.472879080353343
5976,-2.2928408,53.4518494,0.5,5607166107429628000,2.0,0,2.0,2,78,1.0,1.0,0,0,moderately impacted area,highest uncertainity,3.4464169952216697
5977,-2.291335,53.4518531,0.5,-5425285307767762000,2.0,2,2.0,0,76,1.0,1.0,0,0,moderately impacted area,highest uncertainity,3.422913998018556
5978,-2.2898293,53.4518568,0.25,-8727295555807835000,2.0,1,1.0,0,82,0.5,0.25,0,0,slightly impacted area,highest uncertainity,3.402432686209705
5979,-2.2898293,53.4518568,0.25,-8727295555807835000,2.0,0,1.0,0,82,0.5,0.25,1,0,slightly impacted area,highest uncertainity,3.402432686209705
5980,-2.2883235,53.4518604,0.25,-1415952665533577000,2.0,0,1.0,0,61,0.5,0.25,1,0,slightly impacted area,highest uncertainity,3.385018312048312
5981,-2.2853119,53.4518677,0.25,-7355554042323234000,2.0,1,1.0,0,99,0.5,0.25,0,0,slightly impacted area,highest uncertainity,3.3596047559172524
5982,-2.2853119,53.4518677,0.25,-7355554042323234000,2.0,0,1.0,1,99,0.5,0.25,0,0,slightly impacted area,highest uncertainity,3.3596047559172524
5983,-2.2853119,53.4518677,0.75,-7355554042323234000,1.27656947700845,0,1.22222222222222,2,99,0.957427107756338,0.916666666666667,1,0,higher impacted area,highest uncertainity,3.3596047559172524
5984,-2.2838061,53.4518713,0.25,-2189069786432566000,2.0,0,1.0,0,50,0.5,0.25,0,1,slightly impacted area,highest uncertainity,3.3516700749089074
5985,-2.2823003,53.4518748,0.25,6037945452468788000,2.0,1,1.0,0,85,0.5,0.25,0,0,slightly impacted area,highest uncertainity,3.3469453840735977
5986,-2.2823003,53.4518748,0.25,6037945452468788000,2.0,0,1.0,1,85,0.5,0.25,0,0,slightly impacted area,highest uncertainity,3.3469453840735977
5987,-2.2807945,53.4518784,0.25,-5288027510274852000,2.0,0,1.0,1,58,0.5,0.25,0,0,slightly impacted area,highest uncertainity,3.345458089826463
5988,-2.2807945,53.4518784,0.5,-5288027510274852000,2.0,2,2.0,0,58,1.0,1.0,0,0,moderately impacted area,highest uncertainity,3.345458089826463
5989,-2.2792887,53.4518819,0.25,-1750336519932234000,2.0,1,1.0,0,95,0.5,0.25,0,0,slightly impacted area,highest uncertainity,3.3471987076660183
5990,-2.2792887,53.4518819,0.25,-1750336519932234000,2.0,0,1.0,1,95,0.5,0.25,0,0,slightly impacted area,highest uncertainity,3.3471987076660183
5991,-2.2792887,53.4518819,0.75,-1750336519932234000,1.27656947700845,0,1.22222222222222,1,95,0.957427107756338,0.916666666666667,0,2,higher impacted area,highest uncertainity,3.3471987076660183
5992,-2.2777829,53.4518854,0.25,3337616583534519000,2.0,0,1.0,0,53,0.5,0.25,0,1,slightly impacted area,highest uncertainity,3.3521690988327997
5993,-2.2762772,53.4518889,0.25,-2226605164698527000,2.0,0,1.0,1,104,0.5,0.25,0,0,slightly impacted area,highest uncertainity,3.3603542976888505
5994,-2.2762772,53.4518889,0.5,-2226605164698527000,1.15470053837925,0,0.666666666666667,1,104,0.577350269189626,0.333333333333333,0,1,moderately impacted area,moderate uncertainity,3.3603542976888505
5995,-2.2762772,53.4518889,0.75,-2226605164698527000,0.666666666666667,1,0.333333333333333,0,104,0.5,0.25,1,1,higher impacted area,least uncertainity,3.3603542976888505
5996,-2.2762772,53.4518889,1.25,-2226605164698527000,0.4,1,0.2,1,104,0.5,0.25,2,1,higher impacted area,least uncertainity,3.3603542976888505
5997,-2.2747714,53.4518924,0.25,3676873874247833000,2.0,0,1.0,0,68,0.5,0.25,0,1,slightly impacted area,highest uncertainity,3.3717319419464267
5998,-2.2747714,53.4518924,0.5,3676873874247833000,1.15470053837925,1,0.666666666666667,0,68,0.577350269189626,0.333333333333333,0,1,moderately impacted area,moderate uncertainity,3.3717319419464267
5999,-2.2732656,53.4518959,0.5,9156358274044823000,1.15470053837925,0,0.666666666666667,1,53,0.577350269189626,0.333333333333333,0,1,moderately impacted area,moderate uncertainity,3.3862694357398633
6000,-2.2732656,53.4518959,0.5,9156358274044823000,2.0,0,2.0,0,53,1.0,1.0,2,0,moderately impacted area,highest uncertainity,3.3862694357398633
6001,-2.2732656,53.4518959,0.5,9156358274044823000,2.0,0,2.0,2,53,1.0,1.0,0,0,moderately impacted area,highest uncertainity,3.3862694357398633
6002,-2.2717598,53.4518993,0.75,-7152625772941876000,0.666666666666667,1,0.333333333333333,1,79,0.5,0.25,0,1,higher impacted area,least uncertainity,3.4039195057787817
6003,-2.2717598,53.4518993,0.75,-7152625772941876000,1.27656947700845,0,1.22222222222222,2,79,0.957427107756338,0.916666666666667,1,0,higher impacted area,highest uncertainity,3.4039195057787817
6004,-2.2717598,53.4518993,1.25,-7152625772941876000,0.765941686205071,2,0.733333333333333,2,79,0.957427107756338,0.916666666666667,0,1,higher impacted area,moderate uncertainity,3.4039195057787817
6005,-2.2717598,53.4518993,1.25,-7152625772941876000,1.00664459136943,3,1.26666666666667,0,79,1.25830573921179,1.58333333333333,1,1,higher impacted area,highest uncertainity,3.4039195057787817
6006,-2.270254,53.4519027,0.25,-5846948052282024000,2.0,0,1.0,0,99,0.5,0.25,1,0,slightly impacted area,highest uncertainity,3.424640773318286
6007,-2.270254,53.4519027,0.5,-5846948052282024000,1.15470053837925,1,0.666666666666667,0,99,0.577350269189626,0.333333333333333,0,1,moderately impacted area,moderate uncertainity,3.424640773318286
6008,-2.270254,53.4519027,0.5,-5846948052282024000,2.0,0,2.0,0,99,1.0,1.0,2,0,moderately impacted area,highest uncertainity,3.424640773318286
6009,-2.270254,53.4519027,1.0,-5846948052282024000,0.816496580927726,2,0.666666666666667,1,99,0.816496580927726,0.666666666666667,0,1,higher impacted area,moderate uncertainity,3.424640773318286
6010,-2.270254,53.4519027,1.0,-5846948052282024000,0.816496580927726,0,0.666666666666667,1,99,0.816496580927726,0.666666666666667,2,1,higher impacted area,moderate uncertainity,3.424640773318286
6011,-2.2687482,53.4519061,0.25,592912121648589600,2.0,0,1.0,0,16,0.5,0.25,1,0,slightly impacted area,highest uncertainity,3.448377874420291
6012,-2.2672424,53.4519095,0.5,8488139877720140000,1.15470053837925,1,0.666666666666667,0,63,0.577350269189626,0.333333333333333,1,0,moderately impacted area,moderate uncertainity,3.4750690090076732
6013,-2.2672424,53.4519095,0.5,8488139877720140000,1.15470053837925,0,0.666666666666667,1,63,0.577350269189626,0.333333333333333,0,1,moderately impacted area,moderate uncertainity,3.4750690090076732
6014,-2.2672424,53.4519095,0.75,8488139877720140000,0.666666666666667,0,0.333333333333333,1,63,0.5,0.25,1,1,higher impacted area,least uncertainity,3.4750690090076732
6015,-2.2657366,53.4519129,0.25,-2566786252661554000,2.0,0,1.0,0,85,0.5,0.25,0,1,slightly impacted area,highest uncertainity,3.504646684617534
6016,-2.2657366,53.4519129,0.75,-2566786252661554000,1.27656947700845,1,1.22222222222222,0,85,0.957427107756338,0.916666666666667,2,0,higher impacted area,highest uncertainity,3.504646684617534
6017,-2.2657366,53.4519129,1.0,-2566786252661554000,0.816496580927726,0,0.666666666666667,1,85,0.816496580927726,0.666666666666667,1,2,higher impacted area,moderate uncertainity,3.504646684617534
6018,-2.2657366,53.4519129,2.5,-2566786252661554000,0.4,1,0.4,3,85,1.0,1.0,3,3,highest contaminated zone,least uncertainity,3.504646684617534
6019,-2.2642308,53.4519162,0.5,8855852899831281000,1.15470053837925,0,0.666666666666667,1,71,0.577350269189626,0.333333333333333,0,1,moderately impacted area,moderate uncertainity,3.5370319527678085
6020,-2.2642308,53.4519162,0.75,8855852899831281000,1.27656947700845,1,1.22222222222222,0,71,0.957427107756338,0.916666666666667,2,0,higher impacted area,highest uncertainity,3.5370319527678085
6021,-2.2642308,53.4519162,2.5,8855852899831281000,0.516397779494322,2,0.666666666666667,1,71,1.29099444873581,1.66666666666667,4,3,highest contaminated zone,moderate uncertainity,3.5370319527678085
6022,-2.262725,53.4519195,0.25,-6925503105311281000,2.0,0,1.0,0,20,0.5,0.25,1,0,slightly impacted area,highest uncertainity,3.5721549229249767
6023,-2.262725,53.4519195,0.25,-6925503105311281000,2.0,0,1.0,0,20,0.5,0.25,0,1,slightly impacted area,highest uncertainity,3.5721549229249767
6024,-2.262725,53.4519195,0.75,-6925503105311281000,1.27656947700845,0,1.22222222222222,1,20,0.957427107756338,0.916666666666667,0,2,higher impacted area,highest uncertainity,3.5721549229249767
6025,-2.2612192,53.4519228,0.25,3765792044417203000,2.0,0,1.0,0,84,0.5,0.25,0,1,slightly impacted area,highest uncertainity,3.609935686327409
6026,-2.2612192,53.4519228,1.0,3765792044417203000,2.0,0,4.0,0,84,2.0,4.0,4,0,higher impacted area,very unlikely,3.609935686327409
6027,-2.2612192,53.4519228,1.25,3765792044417203000,0.765941686205071,2,0.733333333333333,2,84,0.957427107756338,0.916666666666667,1,0,higher impacted area,moderate uncertainity,3.609935686327409
6028,-2.2597134,53.4519261,0.25,-8550859544003585000,2.0,1,1.0,0,62,0.5,0.25,0,0,slightly impacted area,highest uncertainity,3.6502917188946347
6029,-2.2597134,53.4519261,0.75,-8550859544003585000,2.0,3,3.0,0,62,1.5,2.25,0,0,higher impacted area,very unlikely,3.6502917188946347
6030,-2.2597134,53.4519261,3.5,-8550859544003585000,0.368855556781659,2,0.476190476190476,5,62,1.29099444873581,1.66666666666667,4,3,highest contaminated zone,least uncertainity,3.6502917188946347
6031,-2.2582077,53.4519294,0.75,9205998164829418000,1.27656947700845,0,1.22222222222222,0,45,0.957427107756338,0.916666666666667,2,1,higher impacted area,highest uncertainity,3.693135686828899
6032,-2.2582077,53.4519294,2.0,9205998164829418000,1.08012344973464,1,2.33333333333333,5,45,2.16024689946929,4.66666666666667,0,2,highest contaminated zone,very unlikely,3.693135686828899
6033,-2.2567019,53.4519326,0.25,-5355311635915870000,2.0,1,1.0,0,71,0.5,0.25,0,0,slightly impacted area,highest uncertainity,3.7383814287337835
6034,-2.2567019,53.4519326,0.75,-5355311635915870000,0.666666666666667,1,0.333333333333333,1,71,0.5,0.25,1,0,higher impacted area,least uncertainity,3.7383814287337835
6035,-2.2567019,53.4519326,0.75,-5355311635915870000,1.27656947700845,1,1.22222222222222,0,71,0.957427107756338,0.916666666666667,0,2,higher impacted area,highest uncertainity,3.7383814287337835
6036,-2.2567019,53.4519326,2.75,-5355311635915870000,0.181818181818182,3,0.0909090909090909,3,71,0.5,0.25,2,3,highest contaminated zone,least uncertainity,3.7383814287337835
6037,-2.2551961,53.4519359,0.75,4870738289243848000,1.27656947700845,0,1.22222222222222,2,48,0.957427107756338,0.916666666666667,0,1,higher impacted area,highest uncertainity,3.7859523982879395
6038,-2.2551961,53.4519359,1.0,4870738289243848000,1.4142135623731,0,2.0,1,48,1.4142135623731,2.0,3,0,higher impacted area,highest uncertainity,3.7859523982879395
6039,-2.2551961,53.4519359,2.25,4870738289243848000,0.759033390071081,3,1.2962962962963,4,48,1.70782512765993,2.91666666666667,2,0,highest contaminated zone,highest uncertainity,3.7859523982879395
6040,-2.2536903,53.4519391,0.5,-7272880667368983000,2.0,2,2.0,0,89,1.0,1.0,0,0,moderately impacted area,highest uncertainity,3.8357500274532796
6041,-2.2536903,53.4519391,0.75,-7272880667368983000,1.27656947700845,0,1.22222222222222,0,89,0.957427107756338,0.916666666666667,1,2,higher impacted area,highest uncertainity,3.8357500274532796
6042,-2.2536903,53.4519391,2.0,-7272880667368983000,0.0,2,0.0,2,89,0.0,0.0,2,2,highest contaminated zone,least uncertainity,3.8357500274532796
6043,-2.2536903,53.4519391,5.25,-7272880667368983000,0.500943931366968,8,1.31746031746032,7,89,2.62995563967658,6.91666666666667,3,3,highest contaminated zone,highest uncertainity,3.8357500274532796
6044,-2.2521845,53.4519423,0.75,8845236084726258000,1.27656947700845,2,1.22222222222222,0,11,0.957427107756338,0.916666666666667,1,0,higher impacted area,highest uncertainity,3.887694700640165
6045,-2.2461613,53.4519548,1.5,-4213934710340376000,1.27656947700845,0,2.44444444444444,2,99,1.91485421551268,3.66666666666667,4,0,higher impacted area,very unlikely,4.115250848410466
6046,-2.2461613,53.4519548,4.75,-4213934710340376000,0.105263157894737,5,0.0526315789473684,5,99,0.5,0.25,4,5,highest contaminated zone,least uncertainity,4.115250848410466
6047,-2.2446555,53.4519579,0.25,7954064030875412000,2.0,0,1.0,0,40,0.5,0.25,0,1,slightly impacted area,highest uncertainity,4.1766829643225405
6048,-2.2446555,53.4519579,0.25,7954064030875412000,2.0,0,1.0,1,40,0.5,0.25,0,0,slightly impacted area,highest uncertainity,4.1766829643225405
6049,-2.2446555,53.4519579,0.75,7954064030875412000,1.27656947700845,2,1.22222222222222,1,40,0.957427107756338,0.916666666666667,0,0,higher impacted area,highest uncertainity,4.1766829643225405
6050,-2.2446555,53.4519579,2.25,7954064030875412000,0.559246995205241,4,0.703703703703704,1,40,1.25830573921179,1.58333333333333,2,2,highest contaminated zone,moderate uncertainity,4.1766829643225405
6051,-2.2431497,53.451961,0.25,809639646650962700,2.0,0,1.0,1,52,0.5,0.25,0,0,slightly impacted area,highest uncertainity,4.239778380851454
6052,-2.2431497,53.451961,0.75,809639646650962700,0.666666666666667,1,0.333333333333333,1,52,0.5,0.25,1,0,higher impacted area,least uncertainity,4.239778380851454
6053,-2.2431497,53.451961,2.0,809639646650962700,0.816496580927726,0,1.33333333333333,4,52,1.63299316185545,2.66666666666667,2,2,highest contaminated zone,highest uncertainity,4.239778380851454
6054,-2.2416439,53.4519641,0.25,-8842763835946889000,2.0,0,1.0,0,68,0.5,0.25,0,1,slightly impacted area,highest uncertainity,4.304463955960608
6055,-2.2416439,53.4519641,0.5,-8842763835946889000,1.15470053837925,0,0.666666666666667,1,68,0.577350269189626,0.333333333333333,0,1,moderately impacted area,moderate uncertainity,4.304463955960608
6056,-2.2416439,53.4519641,4.0,-8842763835946889000,0.456435464587638,2,0.833333333333333,5,68,1.82574185835055,3.33333333333333,6,3,highest contaminated zone,moderate uncertainity,4.304463955960608
6057,-2.2401381,53.4519671,0.25,-6863277314165969000,2.0,0,1.0,0,143,0.5,0.25,1,0,slightly impacted area,highest uncertainity,4.370663793254379
6058,-2.2401381,53.4519671,0.25,-6863277314165969000,2.0,0,1.0,0,143,0.5,0.25,0,1,slightly impacted area,highest uncertainity,4.370663793254379
6059,-2.2401381,53.4519671,1.25,-6863277314165969000,0.765941686205071,1,0.733333333333333,2,143,0.957427107756338,0.916666666666667,2,0,higher impacted area,moderate uncertainity,4.370663793254379
6060,-2.2401381,53.4519671,8.0,-6863277314165969000,0.595119035711904,7,2.83333333333333,5,143,4.76095228569523,22.6666666666667,15,5,highest contaminated zone,very unlikely,4.370663793254379
6061,-2.2386323,53.4519701,0.25,-3001702074976094000,2.0,0,1.0,0,198,0.5,0.25,0,1,slightly impacted area,highest uncertainity,4.438315348012533
